Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
1,0.0,37.5,31.25,31.25,0.0,-3.9077145956250003,191.68780999999998,134.46269,149.45441,141.26738,198.49854,183.57494,52.36735,64.92499000000001,72.91226,47.94604066666667,37.05803097415913,42.5020358204129,158.23669444444442,65.98967002346227,120.00624814484996,165.03728228720848,91.99944875328448,130.35116155847967,117.02826104977815,0.37673712318471764,2.6188159129211437,2.6477362354254623,2.854424838373421,2.713598357058801,3.0244161605354054,2.6285106348200307,2.6285106348200307,2.7232670623998496,2.7232670623998496,2.6945533115947065,2.6945533115947065,2.795562212173556,2.795562212173556,2.756971516044553,2.907081013251093,2.7323460942764246,2.9589285015610916,2.815667899789675,2.815667899789675,2.7974078756216443,2.7974078756216443,2.7925147776386074,2.7925147776386074,2.8297767195797516,2.809721371003812,2.867848613453123,2.974740479343366,2.6255056154003937,2.6255056154003937,2.7212905100343474,2.7212905100343474,2.79585616386591,2.79585616386591,2.7505367345269174,2.7505367345269174,2.567529285747017,2.6118780927524163,2.829091788335437,2.829091788335437,2.71241457975458,2.71241457975458,2.740058177558097,2.740058177558097,2.6194650199813703,2.6194650199813703,2.942309420131914,2.569021599896798,2.678886580234781,2.678886580234781,2.8263579734596607,2.8263579734596607,2.6406218641077035,2.6406218641077035,2.6945336135511466,2.6945336135511466,2.9673547987370843,2.5071855255654705,2.64199718139649,2.64199718139649,2.8510371938650674,2.8510371938650674,2.6480446290706663,2.6480446290706663,2.602972624507027,2.624608272472866,2.6933001309437765,2.6933001309437765,2.792467322027243,2.792467322027243,2.8020535023175412,2.8020535023175412,2.865185922609735,2.8453801628466096,2.86791301448295,2.86791301448295,2.5532706777239658,2.5532706777239658,2.6809422882999043,2.6809422882999043,2.635488839307426,2.656859710657302,2.6866535785508336,2.926782873203956,2.8596746299661864,3.094389060619183,2.7644572629038757,2.908986218331053,2.6960717711906894,2.825843817722356,2.7687743299440277,2.747027483947379,2.7198293864183833,2.703533780481575,2.8298320507920605,2.79818235856368,2.661375200938805,2.6188159129211437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0
2,0.0,37.5,31.25,31.25,0.0,-3.920352560625,188.50347,144.28526,148.18912,135.15608,199.54993,201.07339,62.06103,61.50989,70.77213,49.63503200000001,40.211241416203535,44.92313670810177,160.48752333333334,73.17300193870454,128.0254789673963,170.67236474229574,100.11478000262004,138.0594377979214,123.26783521843178,0.37198606610433727,2.714835269155203,2.6501918126241355,2.6828207313769705,2.541982299540243,2.5128892591698113,2.6583424575770893,2.6583424575770893,2.6617767781926345,2.6617767781926345,2.7218824160769692,2.7218824160769692,2.5975883530542943,2.5975883530542943,2.891245926824282,2.8885825020346916,2.675744903210491,2.6703020754207674,2.916971195403376,2.916971195403376,2.828810722593684,2.828810722593684,2.83003126005933,2.83003126005933,2.613774193311163,2.613774193311163,2.7791286168588885,3.0456555288169085,2.6961614870695336,2.6961614870695336,2.647269461692368,2.647269461692368,2.8494512118927395,2.8494512118927395,2.849503965274131,2.849503965274131,2.733196051404667,2.9815689525942544,2.8066735344179237,2.8066735344179237,2.6910998717594192,2.6910998717594192,2.8782330525268445,2.8782330525268445,2.8968954339735835,2.8968954339735835,2.68669183627933,2.632809594622362,2.8644647646953167,2.8644647646953167,2.7273277379084826,2.7273277379084826,2.748478001268895,2.748478001268895,2.730903713456042,2.730903713456042,2.754651232932583,2.7640067442842824,2.845775529127341,2.866209197211536,2.790398647541602,2.811234855397535,2.7745839000680803,2.7955379837371193,2.6108639788012704,2.6331212497342387,2.6111632690411453,2.6111632690411453,2.7577090493424063,2.7577090493424063,2.6553253655644538,2.6553253655644538,2.7615818436484916,2.7615818436484916,2.5836770106669404,2.5836770106669404,2.6344970294464183,2.6344970294464183,2.7122692062360927,2.7122692062360927,2.9354546165193898,2.9354546165193898,2.567329856705211,2.892525153788641,2.4666987786292554,2.7282496137890573,2.695000465934851,2.9473720814596853,2.5312965625952053,2.799448554823935,2.8102002721948485,2.9628277830479046,2.796982255197555,2.9230109047598503,2.680441824204547,2.6802657119442466,2.68667340747402,2.714835269155203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
3,0.0,37.5,31.25,31.25,0.0,-3.909748870625,184.75309,140.06447,152.97677000000002,142.23235,198.46057000000002,181.84976,56.52298,61.795860000000005,66.24921,45.566265333333334,33.162551593036056,39.364408463184695,159.5122888888889,56.61255951168792,110.87471455516696,162.9298623047855,81.73825625410466,122.2335992271813,109.11724833716355,0.38598867094897094,2.685111811046981,2.909929935029021,2.736599334637888,2.7846168598795638,2.6372458512946104,2.717616127998029,2.717616127998029,2.6505373099157516,2.6505373099157516,2.8259895921956257,2.8259895921956257,2.72768607859336,2.72768607859336,3.1016151562992142,2.861093959227484,2.798304623781375,2.723657921315198,2.841400402190793,2.841400402190793,2.7630389443428043,2.7630389443428043,2.8472534038251673,2.8472534038251673,2.6503708798708767,2.6503708798708767,2.585098592803958,2.753036508480227,2.858054280427333,2.858054280427333,2.6439696128597996,2.6439696128597996,2.752832503580812,2.752832503580812,2.615580529654172,2.615580529654172,2.7776377205156924,2.890712537142356,2.8021440836864544,2.8021440836864544,2.743246115696867,2.743246115696867,2.8359065983727314,2.8359065983727314,2.8074533805621775,2.786980262583501,2.6195393667303417,2.6723654075755783,2.695510280973716,2.695510280973716,2.681863604537151,2.681863604537151,2.7500227143561253,2.7291188009089367,2.656164211051342,2.656164211051342,2.6717974307214982,2.767291276562336,2.7803262688184636,2.7803262688184636,2.769206931811525,2.769206931811525,2.786417195082244,2.765788365918477,2.631922756628317,2.631922756628317,2.7871975864783294,2.7871975864783294,2.646728341879272,2.646728341879272,2.705084246386792,2.705084246386792,2.7959564661500003,2.7959564661500003,2.663652472270984,2.663652472270984,2.631567893345334,2.653240486138789,2.668250185024704,2.668250185024704,2.7979903114782223,2.7979903114782223,2.733775101061717,2.7776786180596917,2.7521702307410285,2.870044252733383,2.882034959380758,2.9766696580932517,2.672145715078898,2.7542070936231036,2.648545172149042,2.794553725851226,2.7582405822148655,2.892116200823542,2.670399927414806,2.7751960983182795,2.6333104550672353,2.685111811046981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0
4,0.0,37.5,31.25,31.25,0.0,-3.9173595556249996,204.06044,142.10588,142.18046999999999,144.63237999999998,183.67991999999998,199.92288000000002,62.73241,65.00766,66.13439,49.35785933333334,40.43062574729784,44.89424254031559,160.6111888888889,73.72146280682082,128.50368184865914,170.81420630573703,100.6799283406039,138.4805763738398,123.20340389032893,0.3721514933645529,2.629823811680547,3.032043770986494,2.868673979474173,2.9541484413673875,2.786829088997689,2.917214106662211,2.917214106662211,2.8027750434670295,2.8027750434670295,2.771645439875743,2.771645439875743,2.7813489627548043,2.7813489627548043,2.7080485089517876,2.519608065845956,2.788191892352731,2.60366464389905,2.662251760490168,2.662251760490168,2.5601978885220964,2.5601978885220964,2.8139872899176357,2.8139872899176357,2.8131159047251684,2.7922857829057723,2.83740196992971,2.5502448522265464,2.815890756983481,2.815890756983481,2.8921301698592337,2.8921301698592337,2.5939814789257847,2.5939814789257847,2.6734329602638254,2.6734329602638254,2.91626328850219,2.530950571529203,2.6989034035498567,2.6989034035498567,2.9298756095964533,2.9298756095964533,2.534726516651846,2.534726516651846,2.699870359898786,2.699870359898786,2.7705748131607995,2.8398366767472885,2.7402929585416596,2.7402929585416596,2.9002123327277265,2.9002123327277265,2.8196385385570197,2.8196385385570197,2.760996482065488,2.760996482065488,2.6265367707995257,2.6099461385415603,2.714986903565098,2.714986903565098,2.6117499203317687,2.6117499203317687,2.6087577785099176,2.6087577785099176,2.7111560336893192,2.7326046620413282,2.8528243814892402,2.8528243814892402,2.71676042835525,2.71676042835525,2.8725411582382945,2.8725411582382945,2.71690530034891,2.6953317441576647,2.8351783957871866,2.8351783957871866,2.8257522382629374,2.8257522382629374,2.7682673320167814,2.7682673320167814,2.5769245521997735,2.5994809766047533,2.8529512081725126,2.6781057631581695,2.957662211099389,2.7338158604389697,2.82617270938731,2.5801814186457896,2.893260265547995,2.6862182828951457,2.8677298074513575,2.7665275090558104,2.53226117521574,2.5147464891400086,2.972681352506521,2.620653962265335,2.8276594756887166,2.629823811680547,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0
5,0.0,37.5,31.25,31.25,0.0,-3.9106799050000003,198.80596,135.80194,150.22128,145.86697999999998,207.31786000000002,179.25499,53.067359999999994,70.95139,76.73398,50.383120000000005,37.38079004780772,43.88195502390386,161.01769,65.26272424499788,122.24964461289365,172.44105602850078,92.28192075300869,133.55633001370626,120.68269569442887,0.37508339850274747,2.8616163764105425,2.7943059199200073,2.857357807709024,2.694858738234555,2.787488524634615,2.6709538605917547,2.6709538605917547,2.7201171144343212,2.7201171144343212,2.740509589727064,2.740509589727064,2.698873032280027,2.698873032280027,2.715127410077472,2.729553116913463,2.8930508885144093,2.9089891844896187,2.759817303534783,2.759817303534783,2.7457085734203477,2.7457085734203477,2.631018069599865,2.631018069599865,2.773138630391219,2.773138630391219,2.8457620515308375,2.738228971675853,2.7386599881274054,2.7386599881274054,2.750732759914347,2.750732759914347,2.748398126343962,2.748398126343962,2.7597309302180166,2.7597309302180166,2.7954111959078367,2.675708461130435,2.7078212486739224,2.7078212486739224,2.7194521048567344,2.7194521048567344,2.6741189972409605,2.6741189972409605,2.675027758980082,2.695897403706973,2.7569127450147928,2.704319384969658,2.7263083999435938,2.7263083999435938,2.6915895548498847,2.6915895548498847,2.6752689233654015,2.654237086683229,2.694001096833853,2.694001096833853,2.9458783221947575,2.8559181524676087,2.6613962390718897,2.6613962390718897,2.7957737261690188,2.7957737261690188,2.736656675054984,2.7570598573703475,2.797070542365709,2.797070542365709,2.670803747368069,2.670803747368069,2.6921064983417726,2.6921064983417726,2.6872057043466175,2.6872057043466175,2.768042940431922,2.768042940431922,2.759411221689036,2.759411221689036,2.718392952571243,2.6976973411761747,2.677873357836168,2.677873357836168,2.760040414154474,2.760040414154474,2.8161835917482367,2.8702505682307597,2.7473429080474414,2.784295771599956,2.7405512818111073,2.7409205594918293,2.7799011799097024,2.835208979024278,2.791616004584083,2.712418680775428,2.9308381276455715,2.8036629407674885,2.7221653476982257,2.808871683109252,2.7548091007699176,2.8616163764105425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
6,0.0,25.0,37.5,37.5,0.0,-3.758037491875,189.93363,138.19852,138.17581,149.63868,184.67148,182.0127,54.199659999999994,65.41301999999999,61.04326999999999,44.838176666666655,34.01821729849142,39.42819698257904,156.5159811111111,59.334806631022886,112.07510259387134,159.26238890866722,84.23105270835917,122.64427957283242,109.12159138356019,0.38380143824195767,2.7448201508736414,2.968882141109849,2.9503530450418705,2.8570957194803186,2.80423236902022,2.795332928073148,2.795332928073148,2.782177344098176,2.782177344098176,2.8774578439535827,2.8774578439535827,2.819537841972574,2.819537841972574,2.78187916939701,2.7622752510321993,2.8842224255037405,2.8265941142020443,2.7714770263348747,2.7714770263348747,2.7504692382882596,2.7504692382882596,2.8417404756961884,2.8417404756961884,2.819749399773448,2.819749399773448,2.8450236324166096,2.6635165063886874,2.8602953851252844,2.8602953851252844,2.864401329812741,2.864401329812741,2.7007144102912846,2.7007144102912846,2.7462305131410583,2.7462305131410583,2.918097988394046,2.694035891634891,2.821073329055273,2.821073329055273,2.8531279240804603,2.8531279240804603,2.685245373569239,2.685245373569239,2.740017650908293,2.740017650908293,2.644904206924893,2.7503919714582463,2.766935710990409,2.766935710990409,2.7806040835059562,2.7806040835059562,2.851028612816163,2.851028612816163,2.6734047039447653,2.6734047039447653,2.697335139562935,2.766025540295137,2.737433202228321,2.737433202228321,2.720356992281344,2.720356992281344,2.7491460328345605,2.7491460328345605,2.7355633464853266,2.7355633464853266,2.83700135877959,2.83700135877959,2.6947280065574333,2.6947280065574333,2.7417398001497153,2.7417398001497153,2.7462479460756994,2.7462479460756994,2.824756528406927,2.8453905434540183,2.7296399902816857,2.750987527515347,2.799912630177517,2.8207283876026734,2.7912465201689014,2.8121264260973406,2.906249470365543,2.8762386831530518,2.819682963315173,2.77352199958884,2.8616253082542134,2.821391099959734,2.924139438749103,2.8632843183418997,2.79575282957167,2.7759874970224123,2.7248501147512685,2.7007159702186385,2.7292310470606918,2.682756278303342,2.810040606435441,2.7448201508736414,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
