Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
30,0,62.5,37.5,0,0,-4.092911476,194.54853,136.93534,143.16572,152.37886,204.49372,202.13504,61.4705,75.26898,69.91103,52.57659333,43.04076374,47.80867854,162.9041256,78.51538513,136.0131869,179.9364196,106.8993901,146.4081402,130.6455321,0.366336993,2.686777465,2.652186863,2.652179593,2.604833726,2.604804555,2.686673924,2.686673924,2.686673852,2.686673852,2.576294522,2.576294522,2.586812352,2.586812352,2.568802437,2.568810291,2.712830374,2.712828762,2.686158717,2.686158717,2.686179509,2.686179509,2.614485637,2.614485637,2.731101494,2.731101494,2.736887988,2.642720346,2.591517829,2.591517829,2.713784219,2.713784219,2.660015399,2.660015399,2.664069854,2.664069854,2.73688494,2.642712412,2.591498077,2.591498077,2.713789154,2.713789154,2.660020748,2.660020748,2.653462765,2.674740108,2.714664026,2.714662376,2.731424988,2.731424988,2.712931271,2.712931271,2.702488846,2.723383183,2.784597988,2.784597988,2.832431726,2.832456351,2.622132313,2.622132313,2.660405089,2.660405089,2.649756903,2.671063766,2.707271422,2.707271422,2.649731682,2.649731682,2.773209478,2.773209478,2.648085534,2.648085534,2.727776691,2.727776691,2.649715352,2.649715352,2.783479085,2.763039235,2.648080027,2.648080027,2.727772607,2.727772607,2.572795176,2.638274855,2.620315263,2.734880168,2.572788042,2.638273683,2.620322779,2.734882056,2.739026381,2.73906975,2.618754028,2.618804914,2.856224568,2.686754152,2.85627254,2.686777465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,1,2
31,0,62.5,37.5,0,0,-4.09954291,194.47049,140.67826,143.66053,149.59285,200.74789,198.43171,56.32467,77.47689,65.22202,50.45261267,41.11698285,45.78479776,162.3903744,75.26216984,130.4062972,172.5478881,102.4812411,140.3783238,125.5546499,0.371139068,2.596677664,2.909885405,2.909897706,2.524336079,2.52437518,2.690128693,2.690128693,2.690123724,2.690123724,2.912992713,2.912992713,2.604548166,2.604548166,2.780296571,2.780297266,2.677203165,2.677240582,2.679553644,2.679553644,2.679559693,2.679559693,2.78318941,2.78318941,2.551920227,2.551920227,2.850162481,2.719528163,2.809055403,2.809055403,2.74372702,2.74372702,2.628700378,2.628700378,2.773429703,2.773429703,2.850150721,2.71953793,2.8090503,2.8090503,2.743726657,2.743726657,2.628700005,2.628700005,2.773423309,2.773423309,2.442803079,2.442864525,2.715810092,2.715810092,2.65512978,2.65512978,2.655134312,2.655134312,2.471050696,2.471050696,2.598315262,2.598364788,2.799899863,2.799899863,2.7144492,2.7144492,2.714455363,2.714455363,2.560432397,2.560432397,2.611606071,2.611606071,2.508220423,2.508220423,2.621388066,2.621388066,2.750433306,2.750433306,2.6007805,2.622482738,2.496946336,2.519543114,2.610603295,2.632224547,2.740135441,2.760742425,2.893339836,2.777235838,2.655807684,2.572170359,2.893317002,2.777235315,2.655818459,2.572170351,2.687711392,2.687721891,2.849546788,2.84953626,2.46340695,2.596688846,2.463406963,2.596677664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
32,0,62.5,37.5,0,0,-4.100456271,209.37105,139.4578,140.4578,152.38685,188.19485,200.32916,56.14008,72.66958,64.73855,49.74914933,40.23446059,44.99180496,162.4999956,73.74630075,127.8455236,169.226143,100.4426508,137.6345402,123.5709432,0.373260568,2.751186179,2.777070125,2.603913657,2.535106867,2.404014258,2.661404063,2.661404063,2.523098959,2.523098959,2.774564114,2.774564114,2.594008529,2.594008529,2.771939839,2.61851834,2.872651296,2.681756459,2.800252946,2.800252946,2.660774978,2.660774978,2.58836188,2.58836188,2.636550702,2.636550702,2.864575886,2.801470859,2.739388008,2.739388008,2.659883117,2.659883117,2.760110004,2.760110004,2.79677382,2.79677382,2.677884655,2.720401753,2.660874269,2.660874269,2.56211172,2.56211172,2.659920138,2.659920138,2.762643086,2.762643086,2.582010692,2.446792747,2.797612348,2.797612348,2.633915434,2.633915434,2.461815228,2.461815228,2.626413347,2.626413347,2.908855691,2.745930835,2.793695901,2.793695901,2.861999344,2.861999344,2.697160108,2.697160108,2.771648445,2.771648445,2.619725906,2.619725906,2.636488772,2.636488772,2.650409474,2.650409474,2.886109633,2.886109633,2.63986248,2.661225904,2.702308869,2.723182444,2.448805628,2.471820868,2.645266866,2.666586993,2.719481486,2.771366246,2.649671509,2.732896519,2.578659577,2.610892249,2.475529701,2.582190797,2.683917582,2.576085807,3.052579729,2.851482939,2.625504044,2.899159588,2.473571108,2.751186179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2
33,0,62.5,37.5,0,0,-4.092894333,199.95474,139.27881,145.33179,152.00415,203.81738,201.17679,61.40238,75.27152,69.92766,52.54258933,42.97593733,47.75926333,164.2420456,78.3940117,135.9988931,180.1160553,106.8101145,146.4309544,130.6172413,0.367454523,2.686739142,2.652170069,2.568809708,2.736902807,2.642734639,2.713788312,2.713788312,2.659998585,2.659998585,2.591483195,2.591483195,2.664062049,2.664062049,2.652187784,2.568801154,2.736894737,2.642741168,2.713788537,2.713788537,2.659997896,2.659997896,2.591499724,2.591499724,2.664050103,2.664050103,2.604813672,2.604818059,2.576283789,2.576283789,2.686660219,2.686660219,2.68665418,2.68665418,2.586785925,2.586785925,2.712802324,2.712796231,2.614474263,2.614474263,2.686176219,2.686176219,2.686159701,2.686159701,2.731055586,2.731055586,2.714647228,2.83247245,2.64970459,2.64970459,2.648076914,2.648076914,2.727763384,2.727763384,2.773224935,2.773224935,2.714645197,2.832483374,2.649715066,2.649715066,2.648073453,2.648073453,2.727765998,2.727765998,2.773209205,2.773209205,2.73141085,2.73141085,2.784593406,2.784593406,2.712916596,2.712916596,2.712932635,2.712932635,2.611344553,2.632962167,2.69682331,2.717761094,2.649738129,2.67104503,2.649753934,2.671060709,2.572786165,2.572778161,2.739007296,2.739019274,2.638250867,2.638258553,2.618752099,2.618749029,2.620287955,2.734869439,2.620284047,2.734872083,2.856256068,2.856253714,2.686747314,2.686739142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
34,0,62.5,37.5,0,0,-4.099049358,202.26493,143.8667,145.97272,145.97272,202.26493,198.61741,56.71176,72.9376,72.9376,51.67306733,42.76230188,47.21768461,163.8635056,79.00953644,134.6399545,175.9307573,106.7000674,144.5044499,129.2394914,0.368549649,2.578910138,2.845510825,2.878742298,2.878742298,2.845510259,2.746275842,2.746275842,2.746275749,2.746275749,2.746275842,2.746275842,2.746275749,2.746275749,2.686157704,2.712032852,2.712031834,2.686157228,2.601889221,2.601889221,2.60188912,2.60188912,2.772093748,2.772093748,2.772093001,2.772093001,2.686157704,2.564331227,2.80194528,2.80194528,2.80194528,2.80194528,2.646922402,2.646922402,2.646922402,2.646922402,2.712031834,2.486209363,2.715025507,2.715025507,2.715022617,2.715022617,2.531674505,2.531674505,2.520592311,2.542796885,2.712032852,2.686157228,2.601889221,2.601889221,2.772093748,2.772093748,2.782254447,2.761975634,2.60188912,2.60188912,2.486209363,2.564332641,2.576769133,2.576769133,2.576769133,2.576769133,2.587698357,2.56588238,2.576769797,2.576769797,2.715022617,2.715022617,2.531674505,2.531674505,2.715025507,2.715025507,2.531674505,2.531674505,2.801942306,2.801942306,2.657562492,2.636324715,2.801942306,2.801942306,2.646922402,2.646922402,2.938032918,2.836337613,2.736968237,2.611272403,2.736968237,2.611275132,2.938027827,2.836334346,2.836337613,2.611315485,2.578866514,2.421472821,2.611275132,2.421426361,2.83637401,2.578910138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1
35,0,62.5,37.5,0,0,-4.095767424,209.95521,128.47455,151.96784,157.68032,205.50008,179.97355,42.0379,82.82671,76.29838,50.71967333,32.60335902,41.66151618,163.5193622,55.3160019,109.7719832,163.3878459,80.35317917,121.3547534,115.200907,0.382581788,2.653437016,2.746831123,2.586041999,2.985678585,2.762467232,2.733275932,2.733275932,2.663122813,2.663122813,2.523544053,2.523544053,2.648839278,2.648839278,2.828516184,2.617701265,2.735191039,2.518049204,2.687206769,2.687206769,2.524275379,2.524275379,2.631365016,2.631365016,2.582617254,2.582617254,2.681345223,2.70329122,2.58837053,2.58837053,2.636794305,2.636794305,2.615499776,2.615499776,2.497325966,2.497325966,2.743349713,2.761538654,2.619891264,2.619891264,2.693467547,2.693467547,2.655301318,2.655301318,2.773778734,2.773778734,2.812053493,3.016326294,2.650174985,2.650174985,2.669313684,2.669313684,2.689519825,2.689519825,2.820984254,2.820984254,2.711218282,2.708016824,2.680287305,2.680287305,2.649283456,2.649283456,2.604978527,2.604978527,2.738887073,2.738887073,2.775971615,2.775971615,2.774381309,2.774381309,2.690985119,2.690985119,2.851446322,2.851446322,2.546787074,2.568010144,2.672162748,2.692397714,2.44076359,2.462900445,2.613402498,2.634088897,2.612817089,2.565199973,2.862733614,2.874982541,2.788849407,2.689182993,2.479523586,2.605867923,2.647189589,2.925583454,2.610091998,2.823942217,3.001551804,3.138673187,2.6484246,2.653437016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2
36,0,62.5,37.5,0,0,-4.095212383,172.15258,142.8111,150.15808,134.23235,212.05315,211.06638,63.09988,55.76943,71.08641,49.19584933,37.71863878,43.45724405,161.0750189,67.49462866,121.7447746,166.3005673,93.72750057,132.033888,119.6145904,0.376233042,2.82661653,2.424508567,2.450516098,2.826552706,2.751411272,2.730499906,2.730499906,2.659413126,2.659413126,2.478961068,2.478961068,2.735906078,2.735906078,2.590356941,2.602703711,2.867667571,2.809312299,2.805507853,2.805507853,2.750297662,2.750297662,2.563567247,2.563567247,2.873567003,2.873567003,2.51099754,2.732737104,2.445102027,2.445102027,2.696431391,2.696431391,2.939930137,2.939930137,2.563551051,2.563551051,2.404177857,2.478603691,2.549818827,2.549818827,2.62741175,2.62741175,2.696416263,2.696416263,2.4673509,2.490646957,2.681757109,2.901220878,2.549823321,2.549823321,2.750301228,2.750301228,2.648533868,2.670249698,2.859097442,2.859097442,2.751864034,2.951008233,2.44510336,2.44510336,2.805539816,2.805539816,2.719953339,2.741103421,2.748902197,2.748902197,2.859056819,2.859056819,2.746501515,2.725393324,2.732890883,2.732890883,2.702593654,2.702593654,2.748941572,2.748941572,2.873545613,2.873545613,2.787361304,2.787361304,2.732889029,2.732889029,2.478614545,2.732719506,2.951056632,2.751836057,2.404178582,2.510993679,2.901198231,2.681762044,2.602708579,2.450544785,2.590363016,2.424578283,2.809332554,2.867665891,2.751415404,2.82661653,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2
37,0,62.5,37.5,0,0,-4.100744881,212.37419,141.48722,143.99498,161.10548,186.9704,195.735,60.59805,84.13714,60.64318,50.97513467,35.6529165,43.31402558,165.3616611,60.361538,119.2437354,176.7003173,87.4999529,131.6994457,119.5076593,0.379549207,2.774860252,2.597426051,2.5973791,2.607551208,2.607529198,2.66179396,2.661794584,2.661742403,2.661743026,2.607536712,2.607537349,2.597403669,2.597404308,2.597404022,2.597395737,2.607553198,2.607531007,2.661773454,2.661774077,2.661748706,2.661749329,2.607536019,2.607536656,2.608298393,2.586560371,2.77479009,2.774791279,2.597399801,2.597399162,2.661806205,2.661805582,2.661798859,2.661798235,2.774819903,2.7748205,2.774783531,2.774791052,2.597416391,2.597417029,2.661807405,2.661808028,2.661809018,2.661809641,2.774781557,2.774780959,2.76403005,2.764045195,2.764026864,2.764026264,2.661752948,2.661753571,2.661761495,2.661762118,2.77481329,2.774813887,2.764049078,2.764016046,2.76403492,2.764034319,2.66176709,2.661767714,2.66177699,2.661777613,2.784997144,2.764648827,2.607535702,2.607536338,2.764026131,2.764025531,2.661805538,2.661806161,2.651227714,2.672439774,2.607547411,2.607546775,2.764034319,2.764034919,2.66180326,2.661802637,2.672427498,2.651215339,2.607533718,2.607526542,2.597411985,2.597444079,2.60754702,2.607537841,2.597389299,2.59743939,2.764038954,2.764016711,2.764052419,2.764033751,2.774791617,2.774820858,2.774790764,2.774860252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1
38,0,62.5,37.5,0,0,-4.09322826,212.99177,133.93642,141.28688,156.31494,200.43147,178.99995,49.67116,86.71823,71.50526,52.30459333,36.55472586,44.4296596,161.7221856,62.98231745,120.6268748,173.5846507,89.99438862,132.3731574,122.106905,0.374159808,2.724881145,2.846623612,2.846617588,2.585345553,2.585379025,2.649769154,2.649769154,2.649764489,2.649764489,2.749800038,2.749800038,2.618837972,2.618837972,2.585341027,2.585348128,2.846605091,2.84664466,2.649775795,2.649775795,2.649770439,2.649770439,2.6188344,2.6188344,2.74980973,2.74980973,2.877779883,2.58702945,2.662345474,2.662345474,2.701704735,2.701704735,2.594785061,2.594785061,2.678929686,2.678929686,2.877763123,2.587035233,2.662344655,2.662344655,2.701699085,2.701699085,2.594779445,2.594779445,2.6789349,2.6789349,2.587052038,2.587105271,2.766944867,2.766944867,2.650697971,2.650697971,2.650696957,2.650696957,2.548398447,2.548398447,2.877790326,2.877819569,2.548392887,2.548392887,2.650697577,2.650697577,2.650698072,2.650698072,2.766944867,2.766944867,2.662322323,2.662322323,2.678952033,2.678952033,2.594785356,2.594785356,2.701698943,2.701698943,2.652026517,2.672674943,2.668702691,2.689223076,2.584220018,2.605405881,2.691542021,2.71188959,2.723099465,2.752484632,2.752456259,2.723105189,2.723094804,2.752466716,2.752472927,2.723100763,2.724881207,2.724897989,2.695804973,2.69579896,2.69580988,2.724887612,2.695795012,2.724881145,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2
39,0,62.5,37.5,0,0,-4.091205058,203.0227,118.80083,143.7106,145.7229,204.76892,167.05948,34.60305,79.13045,77.38582,49.33164867,32.23153153,40.7815901,154.5910844,57.14773018,105.7849128,147.6809097,80.3521265,115.2987297,112.4560251,0.378759691,2.678523352,2.684835459,2.391567423,3.131705998,2.684890611,2.706447106,2.706447106,2.517747574,2.517747574,2.517754568,2.517754568,2.706456744,2.706456744,3.229512448,2.684829046,2.784938268,2.443235098,2.847362893,2.847362893,2.534009685,2.534009685,2.632265635,2.632265635,2.476724942,2.476724942,2.443182689,2.78494957,2.63226074,2.63226074,2.534009823,2.534009823,2.847355321,2.847355321,2.476724942,2.476724942,2.684861331,3.131701052,2.517756381,2.517756381,2.517753149,2.517753149,2.70644804,2.70644804,2.706451267,2.706451267,2.785035625,3.229316475,2.534018112,2.534018112,2.476736537,2.476736537,2.632294108,2.632294108,2.847214838,2.847214838,2.687241332,2.785070797,2.784366906,2.784366906,2.705034374,2.705034374,2.784387444,2.784387444,2.705009257,2.705009257,2.784366365,2.784366365,2.705015731,2.705015731,2.705027903,2.705027903,2.784393437,2.784393437,2.523586857,2.544488696,2.837943176,2.856545741,2.466072604,2.487457776,2.622249875,2.64237138,2.694048818,2.678492255,2.981451149,2.80367633,2.677362311,2.694062233,2.58086487,2.694066213,2.580867698,2.694064008,2.981440451,2.80367209,3.094971855,2.981247167,2.981252423,2.678523352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
40,0,56.25,43.75,0,0,-3.984458121,199.40677,131.0839,136.95296,140.77855,178.4324,198.60118,54.03748,57.83735,67.09963,46.969888,40.25597944,43.61293372,154.8967967,77.08784463,124.8624981,157.372711,101.4743837,132.8445828,119.6127011,0.371298499,2.517165085,2.630325346,2.416907394,2.758265393,2.474009811,2.684798598,2.684798598,2.494499716,2.494499716,2.663078088,2.663078088,2.698825121,2.698825121,2.976041031,2.672837209,2.783762462,2.595467719,2.934764506,2.934764506,2.711756602,2.711756602,2.774990333,2.774990333,2.648498239,2.648498239,2.697554349,3.055942799,2.612415948,2.612415948,2.708892698,2.708892698,2.954515817,2.954515817,2.68158978,2.68158978,2.567710041,2.842822785,2.670932687,2.670932687,2.489827351,2.489827351,2.668545506,2.668545506,2.876360011,2.876360011,2.806886025,2.626863099,2.719848961,2.719848961,2.788429325,2.788429325,2.561742577,2.561742577,2.803607734,2.803607734,2.870536473,2.65759394,2.803502925,2.803502925,2.856050037,2.856050037,2.614831463,2.614831463,2.664033559,2.664033559,2.776008562,2.776008562,2.823561902,2.823561902,2.758602945,2.758602945,2.962226268,2.962226268,2.620301378,2.64215365,2.701884345,2.723082006,2.480936066,2.504004864,2.597704114,2.619744886,2.61612654,2.874385285,2.735686052,3.103192153,2.472335159,2.728720031,2.41209582,2.577648505,2.777755592,2.662570394,2.802460378,2.702080147,2.939968537,2.999177972,2.524359347,2.517165085,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1
