Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
33,0,50,0,50,0,-4.287201432,232.60969,142.85263,150.15154,156.15901,226.70631,220.61136,82.89433,92.10479,88.48336,68.08077467,57.24690366,62.66383916,175.3615244,105.4104248,175.4769374,225.4233917,140.69635,187.5644907,167.982512,0.340346476,2.725240051,2.672330275,2.533017229,2.71886749,2.557595144,2.67672234,2.67672234,2.609147736,2.609147736,2.628737798,2.628737798,2.632252052,2.632252052,2.750413334,2.566050947,2.782616209,2.599065132,2.682972016,2.682972016,2.625929209,2.625929209,2.577075432,2.577075432,2.642115034,2.620873471,2.576329202,2.647548927,2.656577851,2.656577851,2.60933583,2.60933583,2.713842945,2.713842945,2.602370048,2.602370048,2.701131034,2.738838315,2.569628053,2.569628053,2.612065505,2.612065505,2.664165417,2.664165417,2.705140131,2.705140131,2.630104483,2.749707303,2.662762936,2.662762936,2.586829881,2.586829881,2.603938417,2.603938417,2.69966356,2.69966356,2.681789531,2.803495565,2.668934688,2.668934688,2.703063607,2.703063607,2.702270159,2.702270159,2.759406146,2.739074329,2.718166431,2.718166431,2.647069152,2.647069152,2.687444099,2.687444099,2.747245015,2.726822523,2.593868903,2.593868903,2.757608086,2.757608086,2.583068849,2.583068849,2.583720427,2.605264928,2.6272634,2.607006126,2.722313326,2.71175935,2.614161855,2.600651394,2.589301026,2.575509071,2.613547631,2.612512873,2.768026443,2.729079236,2.716652724,2.874593637,2.624962005,2.725240051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,3,3,1,1,1,1,3,3,3,3,3,1,3,3,1,1,1,1,3,3,1,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,3,1,3,3,3,3,3
34,0,50,0,50,0,-4.286578449,230.90974,140.82078,153.9656,155.71104,229.66092,216.36425,80.12877,91.43737,91.0325,67.61556067,55.99167547,61.80361807,175.3255278,102.2146583,172.7734239,224.4102019,137.4793102,185.1659476,165.9153666,0.342278752,2.567272828,2.683479852,2.627747005,2.768348269,2.70660993,2.656140669,2.656140669,2.657844028,2.657844028,2.688345303,2.688345303,2.678669018,2.678669018,2.840859313,2.747322559,2.660672064,2.571487475,2.665548281,2.665548281,2.627482543,2.627482543,2.727374995,2.727374995,2.623813984,2.623813984,2.56717938,2.711317101,2.710130886,2.710130886,2.593293794,2.593293794,2.677942038,2.677942038,2.600205789,2.600205789,2.635240299,2.752934342,2.699935943,2.699935943,2.623076084,2.623076084,2.713640326,2.713640326,2.705063631,2.684401991,2.66261393,2.7068726,2.60232642,2.60232642,2.651606073,2.651606073,2.681984372,2.661143546,2.62122769,2.62122769,2.537955901,2.605018789,2.661293861,2.661293861,2.651874165,2.651874165,2.620880973,2.642039416,2.579849315,2.579849315,2.697935568,2.697935568,2.586254595,2.586254595,2.700268813,2.700268813,2.627917831,2.627917831,2.594000665,2.594000665,2.594195193,2.615569517,2.672951261,2.672951261,2.606100944,2.606100944,2.713798426,2.685286726,2.711965989,2.702609617,2.788574153,2.766673244,2.644736241,2.629749622,2.629516171,2.703375546,2.628576361,2.694642424,2.647197281,2.657546633,2.613943994,2.567272828,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,3,3,1,1,3,3,1,1,3,1,3,3,1,3,1
35,0,50,0,50,0,-4.288924098,224.5686,144.07635,157.01713,148.11143,234.02141,221.7041,84.56924,87.82527,93.5547,68.59578867,57.48310606,63.03944736,175.4115478,105.4798912,176.3612305,227.2685648,141.0987699,188.6521642,168.8868132,0.339532787,2.582261903,2.586287514,2.703599047,2.644014245,2.761202952,2.633110998,2.633110998,2.720173869,2.720173869,2.636259813,2.636259813,2.630862212,2.630862212,2.627780333,2.708893328,2.523854666,2.594002626,2.620480338,2.620480338,2.660462305,2.660462305,2.623498138,2.623498138,2.594417888,2.594417888,2.726594734,2.729467894,2.59922047,2.59922047,2.600369505,2.600369505,2.614340518,2.614340518,2.6741752,2.6741752,2.682274576,2.707711555,2.727841319,2.727841319,2.708602821,2.708602821,2.708886443,2.708886443,2.748827884,2.728376557,2.736854175,2.726906095,2.687284785,2.687284785,2.689862871,2.689862871,2.722830803,2.702182726,2.641644132,2.641644132,2.619849554,2.578296224,2.724005726,2.724005726,2.621276082,2.621276082,2.621720227,2.60026938,2.654845811,2.654845811,2.619951786,2.619951786,2.703584359,2.703584359,2.700720822,2.700720822,2.58539433,2.58539433,2.56246015,2.56246015,2.56200011,2.583768694,2.7418089,2.7418089,2.605001822,2.605001822,2.601025681,2.547960663,2.659128086,2.613609572,2.803429678,2.726569717,2.612957434,2.546067846,2.641537378,2.876502869,2.623107301,2.789718219,2.716072403,2.664653044,2.661558129,2.582261903,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,1,1,1,3,3,1,1,1,3,3,3,3,1,1,3,1,1,1,1,1,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,1,1,1,3,3,3,3,1,1,3,1,3,3,3,3,3,3,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,3,1,1,1,3,1,1,3,3,3,3,1,1,1,1
36,0,50,0,50,0,-4.299394594,237.34733,153.11792,138.72163,150.94171,221.21459,238.3177,96.18008,100.15766,83.44354,72.89614667,61.71481362,67.30548014,175.8269044,114.4074677,186.6964666,236.5098172,151.1727435,198.8798963,179.0677544,0.330261325,2.724896149,2.578348832,2.633178086,2.578348832,2.633178086,2.508369292,2.508369292,2.590011701,2.590011701,2.729679725,2.729679725,2.729679725,2.729679725,2.729512435,2.784313085,2.729512435,2.784313085,2.697899662,2.697899662,2.780818182,2.780818182,2.753984806,2.753984806,2.753984806,2.753984806,2.439078913,2.567417138,2.72451181,2.72451181,2.4980443,2.4980443,2.6410171,2.6410171,2.632942974,2.632942974,2.636670001,2.819467949,2.698481006,2.698481006,2.637736497,2.637736497,2.802591068,2.802591068,2.64774719,2.669087406,2.439078913,2.636670001,2.62823589,2.62823589,2.485030361,2.485030361,2.673455599,2.652150532,2.62823589,2.62823589,2.567417138,2.819467949,2.605546925,2.605546925,2.608439831,2.608439831,2.834011682,2.813922496,2.605546925,2.605546925,2.72451181,2.72451181,2.632942974,2.632942974,2.4980443,2.4980443,2.6410171,2.6410171,2.698481006,2.698481006,2.669087406,2.64774719,2.637736497,2.637736497,2.802591068,2.802591068,2.540462472,2.738336105,2.540462472,2.738336105,2.674776551,2.896640299,2.674776551,2.896640299,2.449884115,2.600699932,2.569174074,2.724896149,2.449884115,2.569174074,2.600699932,2.724896149,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,3,1,3,3,3,3,3,1,1,1,1,1,3,1,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,3,3,1,3,1,1,1,1,3,3,1,1,1,3,3,3,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,1,1,3,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3
37,0,50,0,50,0,-4.292022009,222.41721,148.21395,155.76212,145.50511,231.96551,224.8173,88.8676,88.0285,93.49166,69.39214133,57.95138385,63.67176259,175.3513756,105.6853042,178.0473528,230.700374,141.9113224,190.7070664,170.3916722,0.338047395,2.708792122,2.631229549,2.576436752,2.761768315,2.822456533,2.70589222,2.70589222,2.593029048,2.593029048,2.605649477,2.605649477,2.766504013,2.766504013,2.731836616,2.692237051,2.71768766,2.770203206,2.728992171,2.728992171,2.628965389,2.628965389,2.687678056,2.687678056,2.738569328,2.738569328,2.550674682,2.623913561,2.618506703,2.618506703,2.715643252,2.715643252,2.762584393,2.762584393,2.563404048,2.563404048,2.461789125,2.583263458,2.690314151,2.690314151,2.566613579,2.566613579,2.614338121,2.614338121,2.531710508,2.531710508,2.637707409,2.703924018,2.537957066,2.537957066,2.63067096,2.63067096,2.598558362,2.598558362,2.697734726,2.697734726,2.619083028,2.655237849,2.566681553,2.566681553,2.704283182,2.704283182,2.722747338,2.722747338,2.613529266,2.613529266,2.76151881,2.781847001,2.601318264,2.622888353,2.659953768,2.681052153,2.6805028,2.701440701,2.738086222,2.738086222,2.682521162,2.682521162,2.641215861,2.641215861,2.651995977,2.651995977,2.703601447,2.752397374,2.713590823,2.771746199,2.56423969,2.617219809,2.728063557,2.798177431,2.583888838,2.453355029,2.665211246,2.53719867,2.636106122,2.682981074,2.625434655,2.708792122,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,1,3,3,1,1,1,1,3,3,1,1,3,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1,1,1,3,3,1,1,3,1,1,1,3,3,1,1,3,3,3,1,3,3,3,3,1,1,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,3,3,3
38,0,50,0,50,0,-4.287831413,234.47296,143.02083,149.93459,151.07181,231.61325,226.90416,86.97977,93.68338,91.81159,71.09249067,61.25355928,66.17302498,175.6716478,114.5915139,184.7986053,232.2244688,150.5054212,196.4689387,176.3732992,0.332667649,2.689400038,2.750139949,2.702584299,2.575659212,2.527572008,2.629148564,2.629148564,2.652067032,2.652067032,2.656804227,2.656804227,2.60742007,2.60742007,2.621229808,2.550334293,2.699372204,2.657244127,2.662613055,2.662613055,2.653193135,2.653193135,2.638263479,2.638263479,2.62058519,2.62058519,2.763346958,2.602780837,2.708213363,2.708213363,2.727651122,2.727651122,2.591639058,2.591639058,2.70961123,2.70961123,2.843376317,2.681499749,2.601911335,2.601911335,2.702704037,2.702704037,2.57913303,2.57913303,2.723845522,2.723845522,2.561596947,2.635689353,2.726093109,2.726093109,2.624062265,2.624062265,2.657184308,2.657184308,2.638355203,2.638355203,2.718574634,2.774271934,2.698562742,2.698562742,2.663324513,2.663324513,2.65326341,2.65326341,2.670312304,2.670312304,2.606524503,2.606524503,2.610425267,2.610425267,2.58612811,2.58612811,2.706957487,2.706957487,2.582604944,2.604200087,2.706112293,2.726729459,2.588684308,2.610229156,2.697026992,2.717713082,2.686721278,2.696421612,2.571974767,2.616762063,2.628888453,2.638760415,2.64197385,2.637055598,2.738897593,2.680872487,2.776505335,2.692631326,2.615792969,2.650246649,2.693020947,2.689400038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,1,1,3,3,3,3,3,3,1,3,3,3,1,1,3,3,1,1,3,3,1,3,3,3,1,1,1,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1,3,3,3,3,3,3,3,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,1,1,3,3,1,1,3,3,3,3,3,1,3,1,3
39,0,50,0,50,0,-4.292762758,235.28716,151.56667,139.75095,152.34451,223.89586,235.27685,94.81157,96.73404,85.39461,72.10789333,61.39558287,66.7517381,175.7537922,113.9880615,185.7482886,235.078948,150.5098602,197.8225649,177.7516983,0.331438726,2.651022584,2.681145499,2.535611654,2.609036076,2.452266814,2.64014407,2.64014407,2.531359959,2.531359959,2.690886671,2.690886671,2.588465068,2.588465068,2.801761181,2.625984119,2.735372938,2.581016388,2.773680702,2.773680702,2.648373261,2.648373261,2.659388069,2.659388069,2.60683485,2.62846998,2.65699477,2.766928932,2.677527323,2.677527323,2.603817134,2.603817134,2.745514757,2.745514757,2.682053289,2.682053289,2.647612291,2.751772275,2.65532682,2.65532682,2.552011971,2.552011971,2.690673575,2.690673575,2.746668107,2.746668107,2.59522096,2.566889724,2.750250645,2.750250645,2.62349767,2.62349767,2.56211072,2.56211072,2.663103339,2.663103339,2.71009595,2.695908746,2.718258812,2.718258812,2.730267585,2.730267585,2.674689167,2.674689167,2.685929629,2.706932669,2.662098956,2.662098956,2.668224749,2.668224749,2.666329647,2.666329647,2.76818477,2.747649981,2.604546296,2.604546296,2.685074177,2.685074177,2.537640201,2.537640201,2.619909911,2.64143795,2.591119296,2.713999709,2.606172531,2.738015885,2.554334337,2.687478629,2.46215039,2.579278073,2.663769719,2.630658584,2.767828144,2.738198851,2.685110694,2.801481714,2.541605949,2.651022584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,3,3,1,1,1,1,1,1,3,3,3,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,1,1,1,3,3,3,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,3,1,3,1,3,1,3,3,3,3,3,1,3,1,3
40,0,50,0,50,0,-4.296190421,227.18091,151.14693,148.97035,148.2096,228.49293,229.58329,90.6416,89.72908,92.7904,70.427566,59.77288453,65.10022527,175.7678767,110.114431,182.1277126,232.8984851,146.4970179,194.4574489,173.8387662,0.335162555,2.656730902,2.599809355,2.52807328,2.672936067,2.591758439,2.668809966,2.668809966,2.651032356,2.651032356,2.572414151,2.572414151,2.647386673,2.647386673,2.599809355,2.52807328,2.672936067,2.591758439,2.668809966,2.668809966,2.651032356,2.651032356,2.572414151,2.572414151,2.647386673,2.647386673,2.703723833,2.703723833,2.544999002,2.544999002,2.692474576,2.692474576,2.692474576,2.692474576,2.588995371,2.588995371,2.642485025,2.642485025,2.550244705,2.550244705,2.62740184,2.62740184,2.62740184,2.62740184,2.699727471,2.699727471,2.774741477,2.726923371,2.666547183,2.666547183,2.720485415,2.720485415,2.600873577,2.600873577,2.739402332,2.739402332,2.774741477,2.726923371,2.666547183,2.666547183,2.720485415,2.720485415,2.600873577,2.600873577,2.739402332,2.739402332,2.70579621,2.726578447,2.766277695,2.786608905,2.737598165,2.758140789,2.737598165,2.758140789,2.590086388,2.590086388,2.786355215,2.786355215,2.574738978,2.574738978,2.574738978,2.574738978,2.557851839,2.557851839,2.780445129,2.780445129,2.548921179,2.548921179,2.544950231,2.544950231,2.641615629,2.630313293,2.641615629,2.630313293,2.88089353,2.88089353,2.656730902,2.656730902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,3,3,1,1,1,1,3,3,1,3,3,1,3,3,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,3,3,3,1,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,3,3,1,1,3,3,3,1,3,1,3,3,3,3
41,0,50,0,50,0,-4.293651296,234.89039,147.62141,144.25036,156.08967,222.30293,226.66605,88.05703,94.45145,87.02998,69.63422067,58.63833451,64.13627759,175.5313611,107.8507385,179.2455809,229.9964665,143.8348439,191.5386699,171.5187836,0.337143267,2.540181402,2.796855266,2.637244397,2.866662731,2.698373461,2.76712131,2.76712131,2.681404592,2.681404592,2.633761877,2.633761877,2.687052713,2.687052713,2.718102945,2.548598702,2.629158896,2.462030112,2.612134091,2.612134091,2.511945349,2.511945349,2.704080436,2.704080436,2.606070529,2.606070529,2.662320138,2.571313465,2.696857106,2.696857106,2.725200928,2.725200928,2.570882101,2.570882101,2.61995814,2.61995814,2.747826094,2.648333601,2.655832983,2.655832983,2.717538816,2.717538816,2.556720164,2.556720164,2.731380163,2.710786085,2.728524228,2.830428215,2.629802639,2.629802639,2.722813846,2.722813846,2.747799484,2.727329391,2.71197722,2.71197722,2.51952731,2.58632864,2.692886943,2.692886943,2.553585863,2.553585863,2.54647474,2.568386653,2.659014145,2.659014145,2.715319985,2.715319985,2.628928184,2.628928184,2.774529474,2.774529474,2.603225704,2.603225704,2.608814306,2.608814306,2.664769121,2.685716081,2.678356877,2.678356877,2.516908817,2.516908817,2.739143125,2.582497767,2.787834839,2.621371586,2.765792163,2.598322884,2.671978973,2.494744924,2.7523673,2.77039946,2.58194911,2.600233765,2.821029448,2.639633025,2.683764867,2.540181402,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,3,3,1,1,1,1,3,3,3,3,3,1,3,3,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,1,3,1,1,1,3,1,1,3,1,3,3,1,3,1
42,0,50,0,50,0,-4.286684606,230.80769,144.8621,151.27795,150.27097,230.95658,225.40942,87.01588,90.70297,89.99822,69.59425867,59.71444495,64.65435181,175.5550811,111.3155118,181.0633542,228.8636601,146.8448543,192.7741019,172.7553097,0.335991351,2.565140647,2.63514855,2.725131973,2.67212577,2.759635476,2.598535014,2.598535014,2.67748169,2.67748169,2.61057233,2.61057233,2.659223404,2.659223404,2.621091647,2.695460802,2.671966783,2.754150795,2.629532432,2.629532432,2.699930611,2.699930611,2.709853219,2.709853219,2.780533145,2.760273151,2.65201729,2.654949798,2.669345455,2.669345455,2.609795563,2.609795563,2.618823724,2.618823724,2.617949911,2.617949911,2.586459961,2.565522232,2.662569179,2.662569179,2.710642046,2.710642046,2.670416323,2.670416323,2.593292488,2.593292488,2.70065992,2.626260292,2.665368289,2.665368289,2.686062031,2.686062031,2.621814308,2.621814308,2.701486827,2.701486827,2.690463914,2.604269357,2.566460703,2.566460703,2.685298076,2.685298076,2.612059118,2.612059118,2.605154386,2.583519436,2.694054832,2.694054832,2.651177217,2.651177217,2.688849299,2.688849299,2.705423362,2.684596593,2.720907999,2.720907999,2.656751644,2.656751644,2.625449199,2.625449199,2.589283299,2.610870487,2.559498015,2.714046541,2.674128022,2.819744053,2.642989733,2.753166056,2.62791789,2.741716183,2.633028447,2.708200899,2.538493009,2.583372799,2.733376382,2.643135022,2.687070781,2.565140647,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,1,1,3,3,3,3,3,3,1,1,3,1,1,1,3,3,3,3,3,3,3,1,1,1,3,3,3,3,1,1,3,1,3,3,3,3,3,3,1,1,3,1,3,3,1,1,1,1,3,3,3,1,3,3,1,1,1,1,3,3,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3
43,0,50,0,50,0,-4.296494069,228.94004,147.15149,151.47044,143.75247,237.25109,232.39028,91.27078,92.65744,95.16134,72.89837933,62.97219521,67.93528727,175.9255789,117.8034614,189.2514791,237.2069676,154.420595,201.0751223,180.5637428,0.328939275,2.761519413,2.554692076,2.662585564,2.664456235,2.765305034,2.599135508,2.599135508,2.696125484,2.696125484,2.592261596,2.592261596,2.741368034,2.741368034,2.548716384,2.660702627,2.763627814,2.882139305,2.620297468,2.620297468,2.723278632,2.723278632,2.574527999,2.574527999,2.756502813,2.756502813,2.559163547,2.56173121,2.593787676,2.593787676,2.610232198,2.610232198,2.622333916,2.622333916,2.557499377,2.557499377,2.555858526,2.554117695,2.589083674,2.589083674,2.695300596,2.695300596,2.710359165,2.710359165,2.529773106,2.529773106,2.673353514,2.662620005,2.557124039,2.557124039,2.644057278,2.644057278,2.648590528,2.648590528,2.701675792,2.701675792,2.778949653,2.767456696,2.543324748,2.543324748,2.672301788,2.672301788,2.672120826,2.672120826,2.720327643,2.720327643,2.740190309,2.740190309,2.70047167,2.70047167,2.602040028,2.602040028,2.692242811,2.692242811,2.75722401,2.77749296,2.698040588,2.7187508,2.613841412,2.635213431,2.709426463,2.730050304,2.550749908,2.572633374,2.732613372,2.754874266,2.623774291,2.651490434,2.772900908,2.789171703,2.519734575,2.587802776,2.544778015,2.616198795,2.686913,2.715628515,2.731942962,2.761519413,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,3,1,1,1,3,1,1,1,3,1,1,1,1,1,3,1,3
