Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
28,62.5,0,0,0,37.5,-4.372567796,209.74625,168.50648,157.17055,152.83153,222.30547,223.06128,86.53698,72.78673,77.5467,59.14771133,45.62600817,52.38685975,179.1255689,79.87140391,147.5352064,205.5914396,112.189019,160.7372929,143.2004947,0.366759674,2.719022081,2.646754146,2.604822981,2.697545275,2.673126612,2.765894828,2.765894828,2.70239829,2.70239829,2.624566942,2.624566942,2.693714401,2.693714401,2.608750552,2.569822989,2.678748599,2.596525988,2.643401545,2.643401545,2.658154871,2.658154871,2.620304219,2.620304219,2.688418973,2.688418973,2.600613302,2.578407991,2.648476065,2.648476065,2.682986245,2.682986245,2.678005537,2.678005537,2.683049997,2.683049997,2.77452788,2.708724878,2.601397199,2.601397199,2.744065919,2.744065919,2.663505972,2.663505972,2.638929564,2.638929564,2.641771031,2.820170273,2.653980043,2.653980043,2.629191515,2.629191515,2.75960378,2.75960378,2.691262551,2.691262551,2.617622661,2.766394532,2.665214014,2.665214014,2.622619476,2.622619476,2.76101014,2.76101014,2.690399531,2.690399531,2.653122829,2.653122829,2.6774735,2.6774735,2.69107859,2.69107859,2.684480335,2.684480335,2.642288238,2.66384484,2.760224905,2.780867441,2.722799975,2.743724094,2.649844327,2.671339956,2.682257123,2.587092011,2.712772178,2.59649607,2.676179141,2.579052809,2.716760329,2.670096289,2.654321524,2.630017362,2.675748482,2.625004984,2.653700297,2.663560141,2.738749184,2.719022081,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,4,0,0,0,0,4,4,0,0,0,4,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0
29,62.5,0,0,0,37.5,-4.372542549,218.327,162.00864,156.98496,156.98496,218.327,214.02871,77.88937,72.28497,72.28497,56.13880533,45.75025958,50.94453246,178.0710922,82.72657957,145.6484908,195.1172854,113.5334882,157.2440559,139.5277232,0.369408222,2.629154861,2.69525985,2.750618297,2.658269444,2.695259569,2.71931099,2.71931099,2.720285997,2.720285997,2.720285992,2.720285992,2.719310991,2.719310991,2.678185702,2.699754654,2.643326069,2.666813661,2.621502837,2.621502837,2.635452095,2.635452095,2.720939764,2.720939764,2.656975559,2.656975559,2.666812459,2.647793484,2.67706454,2.67706454,2.658344713,2.658344713,2.628694727,2.628694727,2.681459223,2.681459223,2.699755589,2.678382885,2.745246227,2.745246227,2.745246228,2.745246228,2.664093591,2.664093591,2.664093591,2.664093591,2.643326569,2.678185494,2.635452088,2.635452088,2.656974856,2.656974856,2.720940479,2.720940479,2.621502851,2.621502851,2.601796679,2.647794215,2.678551785,2.699658953,2.617926921,2.639518926,2.678551785,2.699658953,2.617926921,2.639518926,2.673184263,2.673184263,2.664060661,2.664060661,2.673184988,2.673184988,2.664059963,2.664059963,2.658344727,2.658344727,2.628694737,2.628694737,2.677063828,2.677063828,2.681459932,2.681459932,2.726561384,2.618691491,2.772657825,2.620148569,2.825942564,2.715334163,2.72656096,2.612970024,2.612969812,2.715333957,2.629154861,2.676336941,2.620148775,2.630957657,2.618691695,2.629154861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,0,4,0,4,0,4,0,0,0,0,0,4,0,4,0
30,62.5,0,0,0,37.5,-4.361719979,214.08765,180.08567,150.62551,150.62551,214.08765,211.60236,90.02637,69.27033,69.27033,56.27613733,39.40422873,47.84018303,178.0501156,66.16945577,131.9141246,197.2380839,96.3218982,145.976073,131.7230215,0.376698553,2.583300781,2.616437926,2.70381721,2.604468989,2.756205077,2.634690284,2.634690284,2.659306706,2.637786317,2.652947171,2.652947171,2.702428939,2.702428939,2.604469199,2.714216652,2.658426139,2.70381721,2.673798613,2.673798613,2.77292149,2.752289609,2.655448932,2.655448932,2.705196708,2.705196708,2.703817421,2.756204652,2.634690284,2.634690284,2.652947171,2.652947171,2.702428946,2.702428946,2.648525881,2.648525881,2.658426139,2.604469199,2.77292149,2.752289609,2.705196708,2.705196708,2.655448932,2.655448932,2.673798613,2.673798613,2.714216652,2.604468989,2.705196713,2.705196713,2.762584087,2.762584087,2.673797909,2.673797909,2.655448957,2.655448957,2.703817421,2.616437926,2.702428946,2.702428946,2.648525881,2.648525881,2.634690976,2.634690976,2.652947171,2.652947171,2.673798613,2.673798613,2.762584087,2.762584087,2.655448234,2.655448234,2.705196713,2.705196713,2.637786317,2.659306706,2.634690274,2.634690274,2.70242966,2.70242966,2.652947171,2.652947171,2.583300074,2.687144947,2.687144465,2.724820213,2.687652125,2.741554837,2.566650812,2.687652125,2.687610048,2.724819506,2.566606697,2.687145637,2.741513095,2.687610048,2.687145154,2.583300781,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,0,4,4,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
31,62.5,0,0,0,37.5,-4.371330036,223.89189,164.63551,154.88856,157.87404,209.323,218.41588,79.3445,75.44544,76.54596,57.88269067,45.72865085,51.80567076,178.4918878,80.90898264,147.0432193,202.1111267,112.764224,159.6991172,141.7072584,0.367680954,2.691573441,2.657957828,2.719973392,2.584355074,2.700735443,2.601803125,2.601803125,2.708708935,2.708708935,2.673163506,2.673163506,2.667926678,2.667926678,2.581739553,2.736772139,2.619432736,2.775701036,2.615667699,2.615667699,2.762985182,2.762985182,2.667691405,2.667691405,2.679078571,2.679078571,2.644131033,2.629225387,2.733667761,2.733667761,2.632173444,2.632173444,2.628675402,2.628675402,2.704967925,2.704967925,2.70455652,2.657332124,2.65666918,2.65666918,2.729208563,2.729208563,2.696304,2.696304,2.649060677,2.649060677,2.637598941,2.64534932,2.699890445,2.699890445,2.685059527,2.685059527,2.72155222,2.72155222,2.685357982,2.685357982,2.683091158,2.709189237,2.680317615,2.680317615,2.63320272,2.63320272,2.647628232,2.647628232,2.701030271,2.701030271,2.642685997,2.642685997,2.646745701,2.646745701,2.629074037,2.629074037,2.674086567,2.674086567,2.698341129,2.719367509,2.702671465,2.723664415,2.661443055,2.682758642,2.699472978,2.72049061,2.612326206,2.692255149,2.585119215,2.619945399,2.677929126,2.676091013,2.685983808,2.713516463,2.707129657,2.724700817,2.648045818,2.644801692,2.636892428,2.599664132,2.774339845,2.691573441,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,4,4,4,4,4,4,0,0,4,4,4,4,0,0,0,4,0,0,4,4,4,4,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,4,4,0,0,4,4,0,4,4,4,4,4,4,4,0,0,0,4,0,0,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,4,4,4,0,0,0,0,4,0,0,0,4,0,0,0,4,4,4,4,0,0,0,0
32,62.5,0,0,0,37.5,-4.357105598,204.41016,168.92717,154.86569,149.0404,221.26123,223.7891,86.05361,77.24823,74.77883,59.39128267,44.57924106,51.98526186,177.2363344,76.93666034,145.3145215,206.4865124,109.2156141,159.0165667,142.0659757,0.366406272,2.530296002,2.719583237,2.779021762,2.716645158,2.680048575,2.674213741,2.674213741,2.657861296,2.657861296,2.751809457,2.751809457,2.71836008,2.71836008,2.713063688,2.71746294,2.737312836,2.700318918,2.711754081,2.711754081,2.732407935,2.732407935,2.724418943,2.724418943,2.700863089,2.700863089,2.658505203,2.606749019,2.708660953,2.708660953,2.678782219,2.678782219,2.674331592,2.674331592,2.605701235,2.605701235,2.618584019,2.551881512,2.815807047,2.815807047,2.753190584,2.753190584,2.668704246,2.668704246,2.642531022,2.642531022,2.563046789,2.5474857,2.620322939,2.620322939,2.749935009,2.749935009,2.691411473,2.691411473,2.593498667,2.593498667,2.574403412,2.624833102,2.641635148,2.641635148,2.6561255,2.6561255,2.678417437,2.678417437,2.614221509,2.614221509,2.753195878,2.773975891,2.595534192,2.617566129,2.668256546,2.689692863,2.704046644,2.725201452,2.652696433,2.652696433,2.577023105,2.577023105,2.677883523,2.677883523,2.702727859,2.702727859,2.679441431,2.691394909,2.704382083,2.738046675,2.781939761,2.806040863,2.609947464,2.673340833,2.580384587,2.673906639,2.553230571,2.662232098,2.650013976,2.600096069,2.575662331,2.530296002,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,4,4,4,4,4,4,0,0,0,4,4,0,4,4,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
33,62.5,0,0,0,37.5,-4.369177472,216.6554,169.05639,153.21242,154.6511,211.50682,221.21432,85.95072,74.16775,77.39263,58.99932867,44.96777993,51.9835543,178.1351511,78.0271884,146.1577223,206.1621923,110.3301621,159.6751485,142.1255917,0.367024568,2.672430763,2.569067217,2.744689114,2.664605892,2.805321305,2.611057329,2.611057329,2.698013131,2.698013131,2.675882798,2.675882798,2.690487268,2.690487268,2.594254286,2.815973534,2.586943987,2.787753063,2.615274378,2.615274378,2.785153722,2.785153722,2.670723659,2.670723659,2.695926087,2.695926087,2.611205045,2.646141719,2.641006456,2.641006456,2.635570067,2.635570067,2.699892041,2.699892041,2.641733203,2.641733203,2.590012051,2.622770533,2.736814816,2.736814816,2.670922104,2.670922104,2.702458328,2.702458328,2.617999223,2.617999223,2.637115737,2.669576097,2.672026014,2.672026014,2.678568745,2.678568745,2.724630404,2.724630404,2.690528593,2.690528593,2.631635548,2.605787531,2.664139158,2.664139158,2.629936639,2.629936639,2.673851307,2.673851307,2.700883483,2.700883483,2.737363536,2.737363536,2.710906554,2.710906554,2.635094584,2.635094584,2.627765656,2.627765656,2.744463898,2.765235811,2.612361333,2.634175153,2.759141934,2.779804168,2.667390756,2.68875816,2.5964977,2.633759531,2.614221558,2.693777417,2.639637864,2.678997938,2.708577868,2.726087744,2.619514487,2.697608792,2.59145292,2.639292602,2.682144765,2.643166296,2.742455298,2.672430763,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0,4,4,0,0,4,4,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,4,0,0,4,4,0,0,4,4,0,4,0,0,4,4,0,0,0,0,0,0,4,4,4,4,0,0,4,4,0,0,4,4,0,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,0
34,62.5,0,0,0,37.5,-4.371411294,217.05698,168.1181,155.1387,156.06242,213.8859,212.54686,83.31346,73.72306,71.61308,56.67462133,43.82832269,50.25147201,178.0142422,76.62687576,142.3344581,199.3015025,107.9186473,155.2407325,137.7889761,0.370994427,2.645054691,2.641059591,2.663170179,2.719968543,2.70168629,2.680919608,2.680919608,2.705926922,2.705926922,2.699674832,2.699674832,2.729076904,2.729076904,2.701979684,2.712083769,2.673973511,2.691520769,2.664202151,2.664202151,2.655578175,2.655578175,2.673348025,2.673348025,2.711118581,2.711118581,2.602038486,2.652050495,2.633259459,2.633259459,2.63773345,2.63773345,2.701452629,2.701452629,2.617429558,2.617429558,2.597955783,2.66425139,2.734956527,2.734956527,2.652983593,2.652983593,2.711669594,2.711669594,2.653956063,2.653956063,2.657691626,2.697653288,2.640438895,2.640438895,2.655213414,2.655213414,2.691010583,2.691010583,2.653068236,2.653068236,2.647053865,2.647236596,2.645566176,2.667040268,2.675319532,2.696556693,2.661029981,2.682380279,2.668949646,2.690237092,2.772431421,2.772431421,2.700611643,2.700611643,2.729987435,2.729987435,2.663064584,2.663064584,2.668244716,2.668244716,2.66546619,2.66546619,2.656984795,2.656984795,2.653943259,2.653943259,2.630244381,2.590071947,2.81183009,2.758244196,2.750841099,2.683616887,2.678932815,2.618417269,2.568499688,2.661107205,2.630749571,2.651040982,2.700859577,2.703658803,2.589089907,2.645054691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,0,0,4,4,0,4,4,0,4,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,0
35,62.5,0,0,0,37.5,-4.357021981,214.11649,161.81919,153.69347,153.86906,212.46009,234.16748,89.3486,85.95113,87.18421,65.25427733,50.26940677,57.76184205,177.7230556,87.054837,161.3129916,225.4028668,122.4635192,175.8565484,156.3473539,0.353379224,2.686212942,2.570967107,2.575812837,2.518831559,2.574918128,2.616886643,2.616886643,2.692628669,2.692628669,2.64105586,2.64105586,2.597140709,2.597140709,2.725138582,2.782612946,2.587525991,2.626541529,2.678004118,2.678004118,2.737862013,2.737862013,2.731335621,2.731335621,2.600620601,2.600620601,2.642821296,2.762736257,2.695234629,2.695234629,2.607484148,2.607484148,2.6976602,2.6976602,2.722696786,2.722696786,2.652327898,2.846636743,2.667373239,2.667373239,2.630535101,2.630535101,2.79198671,2.79198671,2.79692621,2.776285778,2.57671672,2.612506172,2.766891432,2.766891432,2.591310068,2.591310068,2.618342979,2.596283201,2.717068026,2.717068026,2.658453533,2.68482675,2.761497578,2.761497578,2.765627904,2.765627904,2.774831869,2.754025854,2.628623557,2.628623557,2.635646351,2.635646351,2.666783329,2.666783329,2.623074856,2.623074856,2.73499798,2.73499798,2.604962296,2.604962296,2.653247829,2.674837853,2.632934158,2.632934158,2.735408802,2.735408802,2.562691409,2.653432631,2.523803225,2.637072328,2.629233981,2.721395108,2.52443492,2.631658344,2.625015696,2.720083993,2.759936702,2.831836349,2.596121033,2.715720175,2.583529739,2.686212942,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,4,4,4,4,0,4,0,0,0,0,4,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,4,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,4,0,0,4,4,4,4,0,0,0,0
36,62.5,0,0,0,37.5,-4.357105628,204.62227,168.98568,154.87596,148.88601,221.15675,223.60112,86.05389,77.24083,74.78202,59.39084733,44.57884203,51.98484468,177.2083822,76.93589608,145.3116649,206.4806572,109.2140279,159.013131,142.0629415,0.366388053,2.575643608,2.713060244,2.717459223,2.737295509,2.700322629,2.711763119,2.711763119,2.732424751,2.732424751,2.724425151,2.724425151,2.700862499,2.700862499,2.719556836,2.77900199,2.716633952,2.680024113,2.674247426,2.674247426,2.657892957,2.657892957,2.751802539,2.751802539,2.718363515,2.718363515,2.60673778,2.658484585,2.708662665,2.708662665,2.674363285,2.674363285,2.678795903,2.678795903,2.605703309,2.605703309,2.551881105,2.61856144,2.815796341,2.815796341,2.668734889,2.668734889,2.753205925,2.753205925,2.642513673,2.642513673,2.574401295,2.62483321,2.641614469,2.641614469,2.65614036,2.65614036,2.678443303,2.678443303,2.614211002,2.614211002,2.563026751,2.547471531,2.620312981,2.620312981,2.749960928,2.749960928,2.691436087,2.691436087,2.593486264,2.593486264,2.753177783,2.773958147,2.595522015,2.617554284,2.704078216,2.725232999,2.668280473,2.689716822,2.652691824,2.652691824,2.577028127,2.577028127,2.702756156,2.702756156,2.677891598,2.677891598,2.691390665,2.679453341,2.738030336,2.704379593,2.806032259,2.78193344,2.673320514,2.609953294,2.553211857,2.662194001,2.580379731,2.673885695,2.600064012,2.650002604,2.530287675,2.575643608,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,4,4,0,0,0,0,0,4,4,0,4,4,4,4,0,0,0,0,0,4,4,0,4,4,4,4,4,4,0,0,0,0,4,4,0,0,4,4,0,0,0,0,4,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
37,62.5,0,0,0,37.5,-4.370924595,211.79215,169.87291,154.30741,151.65557,214.58676,228.50925,87.87015,73.37774,80.02307,60.19101,45.41516875,52.80308937,178.50666,78.61102062,147.6566297,208.7825822,111.3005476,161.4008217,144.1917418,0.365372211,2.697348255,2.706449181,2.788389581,2.676312572,2.566225274,2.653620741,2.653620741,2.721164097,2.721164097,2.717957641,2.717957641,2.670736395,2.670736395,2.599113176,2.697771532,2.746767524,2.655637357,2.697589445,2.697589445,2.705521062,2.705521062,2.71695925,2.71695925,2.665969297,2.665969297,2.676026459,2.586874493,2.683192525,2.683192525,2.732749258,2.732749258,2.628461302,2.628461302,2.688140836,2.688140836,2.716187488,2.605586872,2.735931453,2.735931453,2.756424305,2.756424305,2.662719311,2.662719311,2.630734861,2.630734861,2.573874906,2.559707229,2.663279304,2.663279304,2.634932082,2.634932082,2.75225987,2.75225987,2.635981648,2.635981648,2.66144534,2.633105112,2.665136992,2.665136992,2.675006095,2.675006095,2.71665343,2.71665343,2.641977778,2.641977778,2.709356063,2.730520496,2.594767869,2.616859223,2.683176847,2.704546152,2.811211155,2.831614391,2.659516384,2.659516384,2.660146088,2.660146088,2.617925796,2.617925796,2.650200875,2.650200875,2.651036196,2.696480457,2.604691283,2.587605829,2.714575148,2.695644701,2.700989527,2.735138423,2.611517147,2.660546456,2.63967445,2.639739564,2.557157515,2.563631494,2.684850622,2.697348255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,4,4,4,0,0,0,4,4,4,4,0,0,4,4,4,0,0,0,4,4,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,4,4,0,0,4,0,0,0,0,0,4,0,4
38,62.5,0,0,0,37.5,-4.367420368,222.75919,168.29285,152.41956,156.39502,208.71243,222.07849,83.48827,77.28587,71.92851,58.30337533,45.30268083,51.80302808,178.6405522,79.69754758,146.2262079,202.6008556,111.5847715,159.1028499,141.7110699,0.367787513,2.659526658,2.592111294,2.542667479,2.704488608,2.686602459,2.655958499,2.655958499,2.629036504,2.629036504,2.623923563,2.623923563,2.684470675,2.684470675,2.705158331,2.652025342,2.676221024,2.602669353,2.7198576,2.7198576,2.649487906,2.649487906,2.711408087,2.711408087,2.675264535,2.675264535,2.612391047,2.766931463,2.651762211,2.651762211,2.638067606,2.638067606,2.691235196,2.691235196,2.711789194,2.711789194,2.579308499,2.698457466,2.638161419,2.638161419,2.634881706,2.634881706,2.688984737,2.688984737,2.711861504,2.711861504,2.761137244,2.719582713,2.658081883,2.658081883,2.667644285,2.667644285,2.634132637,2.634132637,2.817403073,2.817403073,2.692566752,2.623073447,2.698780548,2.71987815,2.702704423,2.723771631,2.629924751,2.65157027,2.672725787,2.694027437,2.701483525,2.701483525,2.714172324,2.714172324,2.720635435,2.720635435,2.693105274,2.693105274,2.716670909,2.716670909,2.712984676,2.712984676,2.606509608,2.606509608,2.634847192,2.634847192,2.586048119,2.678798488,2.667549956,2.723825559,2.590807615,2.644492795,2.559281279,2.683374824,2.672359338,2.668485882,2.668411622,2.662901554,2.766143178,2.721722274,2.662882805,2.659526658,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,4,4,0,0,4,4,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,4,4,0,0,0,0,0,4,0,4,0
